movement,flight_id,airline,origin,transit_point,destination,take_off_time,landing_time,transit_duration_mins,total_duration_mins,aircraft_model,carbon_kg,eco_price_sar,price_status,flight_date,day
ARRIVAL,SV 835,Saudia,KUL,Direct,JED,17:35,21:10,0,515,Boeing 787,353000.0,3813.0,typical,8/22/2026,Saturday
ARRIVAL,D7 700,AirAsia X,KUL,Direct,JED,16:35,20:25,0,530,Airbus A330,391000.0,6410.0,typical,8/22/2026,Saturday
DEPARTURE,FZ 832,flydubai,JED,DXB,HOF,7:50,14:25,110,395,Boeing 737MAX 8 Passenger,213000.0,1868.0,typical,9/14/2026,Monday
DEPARTURE,KU 784,Kuwait Airways,JED,KWI,HOF,2:30,14:25,190,715,Airbus A321neo,335000.0,11251.0,high,9/14/2026,Monday
ARRIVAL,EY 401,Etihad,BKK,AUH,JED,3:15,10:30,110,675,Boeing 777,517000.0,1136.0,high,6/23/2026,Tuesday
ARRIVAL,EY 409,Etihad,BKK,AUH,JED,9:45,16:10,70,625,Airbus A350,467000.0,1136.0,high,6/23/2026,Tuesday
ARRIVAL,EY 405,Etihad,BKK,AUH,JED,15:05,23:25,125,740,Boeing 787,459000.0,1136.0,high,6/23/2026,Tuesday
ARRIVAL,GF 153,Gulf Air,BKK,BAH,JED,20:15,3:55,120,700,Boeing 787,481000.0,1171.0,high,6/23/2026,Tuesday
ARRIVAL,WY 818,Oman Air,BKK,MCT,JED,9:00,17:10,180,730,Boeing 787,467000.0,1273.0,high,6/23/2026,Tuesday
ARRIVAL,G9 824,Air Arabia,BKK,SHJ,JED,11:20,22:50,375,930,Airbus A320neo,487000.0,1373.0,high,6/23/2026,Tuesday
ARRIVAL,G9 822,Air Arabia,BKK,SHJ,JED,8:55,15:45,95,650,Airbus A321,555000.0,1389.0,high,6/23/2026,Tuesday
ARRIVAL,SV 849,Saudia,BKK,Direct,JED,1:50,6:00,0,490,Boeing 787,331000.0,1868.0,high,6/23/2026,Tuesday
ARRIVAL,EY 114,Etihad,BCN,AUH,JED,22:30,10:30,90,660,Boeing 787,479000.0,1751.0,high,8/9/2026,Sunday
ARRIVAL,A3 711,Aegean,BCN,ATH,JED,12:15,2:35,415,800,Airbus A321neo,311000.0,2122.0,high,8/9/2026,Sunday
ARRIVAL,VF 608,AJet,BCN,ESB,JED,17:00,3:40,95,580,Boeing 737MAX 8 Passenger,336000.0,2126.0,high,8/9/2026,Sunday
ARRIVAL,QR 146,Qatar Airways,BCN,DOH,JED,16:35,3:20,60,585,Boeing 787,400000.0,2189.0,high,8/9/2026,Sunday
ARRIVAL,TK 1852,Turkish Airlines,BCN,IST,JED,7:40,18:20,140,580,Airbus A321 (Sharklets),441000.0,2387.0,high,8/9/2026,Sunday
ARRIVAL,EY 114,Etihad,BCN,AUH,JED,22:30,23:25,860,1435,Boeing 787,479000.0,1534.0,high,8/9/2026,Sunday
ARRIVAL,A3 713,Aegean,BCN,ATH,JED,1:55,2:35,1035,1420,Airbus A321neo,311000.0,1782.0,high,8/9/2026,Sunday
ARRIVAL,AT 965,Royal Air Maroc,BCN,CMN,JED,13:45,13:10,700,1345,Boeing 737MAX 8 Passenger,488000.0,2123.0,high,8/9/2026,Sunday
ARRIVAL,QR 138,Qatar Airways,BCN,DOH,JED,9:15,21:05,125,650,Boeing 787,403000.0,2189.0,high,8/9/2026,Sunday
ARRIVAL,QR 142,Qatar Airways,BCN,DOH,JED,22:50,10:10,100,620,Boeing 787,400000.0,2189.0,high,8/9/2026,Sunday
ARRIVAL,PC 1092,Pegasus,BCN,SAW,JED,13:50,1:10,185,620,Airbus A321,346000.0,2202.0,high,8/9/2026,Sunday
ARRIVAL,EY 112,Etihad,BCN,AUH,JED,10:45,23:25,125,700,Boeing 787,479000.0,2369.0,high,8/9/2026,Sunday
ARRIVAL,TK 1468,Turkish Airlines,BCN,IST,JED,14:35,5:05,360,810,Airbus A321neo,357000.0,2387.0,high,8/9/2026,Sunday
ARRIVAL,TK 1468,Turkish Airlines,BCN,IST,JED,14:35,0:30,80,535,Airbus A321neo,362000.0,2705.0,high,8/9/2026,Sunday
ARRIVAL,TK 1856,Turkish Airlines,BCN,IST,JED,19:05,5:05,105,540,Airbus A330,348000.0,2705.0,high,8/9/2026,Sunday
ARRIVAL,RJ 108,Royal Jordanian,BCN,AMM,JED,16:35,3:05,165,570,Airbus A320neo,356000.0,2966.0,high,8/9/2026,Sunday
ARRIVAL,MS 768,EgyptAir,BCN,CAI,JED,16:25,2:40,175,555,Boeing 737,388000.0,4167.0,high,8/9/2026,Sunday
ARRIVAL,AZ 77,ITA,BCN,FCO,JED,11:40,21:55,165,555,Airbus A320neo,706000.0,14206.0,high,8/9/2026,Sunday
DEPARTURE,F3 755,flyadeal,JED,Direct,CAI,8:20,10:45,0,145,Airbus A320,107000.0,366.0,high,8/11/2026,Tuesday
DEPARTURE,SV 309,Saudia,JED,Direct,CAI,0:55,3:05,0,130,Airbus A330,113000.0,394.0,high,8/11/2026,Tuesday
DEPARTURE,XY 565,Flynas,JED,Direct,CAI,6:00,8:10,0,130,Airbus A320neo,98000.0,399.0,high,8/11/2026,Tuesday
DEPARTURE,XY 571,Flynas,JED,Direct,CAI,13:30,15:40,0,130,Airbus A320neo,98000.0,399.0,high,8/11/2026,Tuesday
DEPARTURE,XY 577,Flynas,JED,Direct,CAI,15:10,17:20,0,130,Airbus A320neo,98000.0,399.0,high,8/11/2026,Tuesday
DEPARTURE,XY 569,Flynas,JED,Direct,CAI,16:05,18:15,0,130,Airbus A320neo,98000.0,399.0,high,8/11/2026,Tuesday
DEPARTURE,XY 589,Flynas,JED,Direct,CAI,20:25,22:35,0,130,Airbus A320neo,98000.0,399.0,high,8/11/2026,Tuesday
DEPARTURE,XY 567,Flynas,JED,Direct,CAI,22:15,0:25,0,130,Airbus A320neo,98000.0,399.0,high,8/11/2026,Tuesday
DEPARTURE,F3 753,flyadeal,JED,Direct,CAI,6:45,8:45,0,120,Airbus A320,107000.0,466.0,high,8/11/2026,Tuesday
DEPARTURE,F3 761,flyadeal,JED,Direct,CAI,18:20,20:45,0,145,Airbus A320,107000.0,466.0,high,8/11/2026,Tuesday
DEPARTURE,F3 763,flyadeal,JED,Direct,CAI,21:20,23:20,0,120,Airbus A320,107000.0,466.0,high,8/11/2026,Tuesday
DEPARTURE,E5 328,Air Arabia Egypt,JED,Direct,CAI,9:00,11:15,0,135,Airbus A320,114000.0,489.0,high,8/11/2026,Tuesday
DEPARTURE,SM 478,Air Cairo,JED,Direct,CAI,7:40,9:45,0,125,Airbus A320,110000.0,646.0,high,8/11/2026,Tuesday
DEPARTURE,SM 476,Air Cairo,JED,Direct,CAI,14:40,16:45,0,125,Airbus A320,110000.0,646.0,high,8/11/2026,Tuesday
DEPARTURE,SM 480,Air Cairo,JED,Direct,CAI,22:30,0:35,0,125,Airbus A320,110000.0,646.0,high,8/11/2026,Tuesday
DEPARTURE,MS 674,EgyptAir,JED,Direct,CAI,5:10,7:20,0,130,Boeing 737,132000.0,660.0,high,8/11/2026,Tuesday
DEPARTURE,MS 666,EgyptAir,JED,Direct,CAI,6:15,8:25,0,130,Boeing 737,132000.0,660.0,high,8/11/2026,Tuesday
DEPARTURE,MS 662,EgyptAir,JED,Direct,CAI,11:10,13:20,0,130,Airbus A330,115000.0,660.0,high,8/11/2026,Tuesday
DEPARTURE,MS 672,EgyptAir,JED,Direct,CAI,18:30,20:40,0,130,Airbus A330,115000.0,660.0,high,8/11/2026,Tuesday
DEPARTURE,MS 670,EgyptAir,JED,Direct,CAI,23:00,1:10,0,130,Boeing 737,132000.0,660.0,high,8/11/2026,Tuesday
DEPARTURE,MS 644,EgyptAir,JED,Direct,CAI,0:30,2:40,0,130,Boeing 737,127000.0,790.0,high,8/11/2026,Tuesday
DEPARTURE,NP 228,Nile Air,JED,Direct,CAI,9:30,11:35,0,125,Airbus A320,110000.0,835.0,high,8/11/2026,Tuesday
DEPARTURE,NP 128,Nile Air,JED,Direct,CAI,16:00,18:05,0,125,Airbus A320,110000.0,835.0,high,8/11/2026,Tuesday
DEPARTURE,MS 664,EgyptAir,JED,Direct,CAI,3:40,5:50,0,130,Airbus A330,115000.0,1010.0,high,8/11/2026,Tuesday
DEPARTURE,EY 612,Etihad,JED,AUH,IAD,19:00,9:45,270,1305,Airbus A321,793000.0,2570.0,typical,8/9/2026,Sunday
DEPARTURE,TK 95,Turkish Airlines,JED,IST,IAD,1:30,11:35,140,1025,Airbus A321neo,566000.0,2636.0,typical,8/9/2026,Sunday
DEPARTURE,EK 804,Emirates,JED,DXB,IAD,20:10,8:40,130,1170,Airbus A380,981000.0,2669.0,typical,8/9/2026,Sunday
DEPARTURE,TK 97,Turkish Airlines,JED,IST,IAD,6:05,19:50,355,1245,Airbus A321neo,670000.0,2866.0,typical,8/9/2026,Sunday
DEPARTURE,TK 127,Turkish Airlines,JED,IST,IAD,19:20,11:35,490,1395,Boeing 737,601000.0,2866.0,typical,8/9/2026,Sunday
DEPARTURE,QR 1185,Qatar Airways,JED,DOH,IAD,4:50,15:40,70,1070,Boeing 787,826000.0,3606.0,typical,8/9/2026,Sunday
DEPARTURE,FZ 830,flydubai,JED,DXB,IAD,17:45,8:40,275,1315,Boeing 737,991000.0,3698.0,typical,8/9/2026,Sunday
DEPARTURE,SV 1054,Saudia,JED,RUH,IAD,23:55,15:45,430,1370,Boeing 787,877000.0,4075.0,typical,8/9/2026,Sunday
DEPARTURE,SV 127,Saudia,JED,CDG,IAD,8:50,19:35,185,1065,Boeing 787,539000.0,5808.0,typical,8/9/2026,Sunday
ARRIVAL,SV 1421,Saudia,MED,Direct,JED,3:40,4:50,0,70,Airbus A330,60000.0,249.0,typical,7/5/2026,Sunday
ARRIVAL,SV 1423,Saudia,MED,Direct,JED,6:05,7:15,0,70,Airbus A321,66000.0,249.0,typical,7/5/2026,Sunday
ARRIVAL,SV 1425,Saudia,MED,Direct,JED,10:20,11:30,0,70,Airbus A320,61000.0,249.0,typical,7/5/2026,Sunday
ARRIVAL,SV 1429,Saudia,MED,Direct,JED,18:40,19:50,0,70,Airbus A320,61000.0,249.0,typical,7/5/2026,Sunday
ARRIVAL,SV 1431,Saudia,MED,Direct,JED,22:20,23:30,0,70,Airbus A320,61000.0,249.0,typical,7/5/2026,Sunday
ARRIVAL,XY 94,Flynas,MED,RUH,JED,10:25,14:55,75,270,Airbus A320neo,144000.0,631.0,typical,7/5/2026,Sunday
ARRIVAL,XY 787,Flynas,MED,RUH,JED,15:20,19:35,60,255,Airbus A320neo,144000.0,631.0,typical,7/5/2026,Sunday
ARRIVAL,XY 98,Flynas,MED,RUH,JED,21:55,2:10,60,255,Airbus A320neo,144000.0,631.0,typical,7/5/2026,Sunday
ARRIVAL,GF 180,Gulf Air,MED,BAH,JED,13:10,20:30,175,440,Airbus A320,285000.0,992.0,typical,7/5/2026,Sunday
ARRIVAL,MS 640,EgyptAir,MED,CAI,JED,11:50,17:30,90,340,Airbus A330,198000.0,1425.0,typical,7/5/2026,Sunday
DEPARTURE,EY 602,Etihad,JED,AUH,BKK,3:10,18:10,100,660,Airbus A321neo,526000.0,964.0,typical,5/3/2026,Sunday
DEPARTURE,EY 616,Etihad,JED,AUH,BKK,15:20,6:45,125,685,Airbus A321,479000.0,964.0,typical,5/3/2026,Sunday
DEPARTURE,G9 148,Air Arabia,JED,SHJ,BKK,16:30,10:20,285,830,Airbus A321,562000.0,1028.0,typical,5/3/2026,Sunday
DEPARTURE,WY 674,Oman Air,JED,MCT,BKK,0:55,17:45,210,770,Boeing 737,464000.0,1096.0,typical,5/3/2026,Sunday
DEPARTURE,QR 1189,Qatar Airways,JED,DOH,BKK,22:35,13:45,115,670,Boeing 777,514000.0,1118.0,typical,5/3/2026,Sunday
DEPARTURE,EY 612,Etihad,JED,AUH,BKK,19:00,18:10,590,1150,Airbus A321,479000.0,964.0,typical,5/3/2026,Sunday
DEPARTURE,QR 1183,Qatar Airways,JED,DOH,BKK,3:10,19:45,200,755,Airbus A350,507000.0,1118.0,typical,5/3/2026,Sunday
DEPARTURE,QR 1191,Qatar Airways,JED,DOH,BKK,11:30,6:50,365,920,Boeing 777,517000.0,1118.0,typical,5/3/2026,Sunday
DEPARTURE,GF 184,Gulf Air,JED,BAH,BKK,16:40,9:45,245,785,Airbus A320neo,448000.0,1434.0,typical,5/3/2026,Sunday
DEPARTURE,AI 2256,Air India,JED,DEL,BKK,21:50,14:15,135,745,Airbus A320neo,521000.0,1780.0,typical,5/3/2026,Sunday
DEPARTURE,EK 802,Emirates,JED,DXB,BKK,4:05,18:20,65,615,Airbus A380,515000.0,1865.0,typical,5/3/2026,Sunday
ARRIVAL,XY 552,Flynas,AMM,Direct,JED,15:10,17:15,0,125,Airbus A320neo,95000.0,569.0,high,9/10/2026,Thursday
ARRIVAL,XY 554,Flynas,AMM,Direct,JED,23:00,1:05,0,125,Airbus A320neo,95000.0,569.0,high,9/10/2026,Thursday
ARRIVAL,RJ 704,Royal Jordanian,AMM,Direct,JED,0:50,3:05,0,135,Airbus A320neo,106000.0,973.0,high,9/10/2026,Thursday
ARRIVAL,XY 832,Flynas,AMM,DMM,JED,0:25,11:45,410,680,Airbus A320neo,212000.0,771.0,high,9/10/2026,Thursday
ARRIVAL,RJ 702,Royal Jordanian,AMM,Direct,JED,10:40,12:55,0,135,Embraer 190 E2,130000.0,973.0,high,9/10/2026,Thursday
ARRIVAL,RJ 706,Royal Jordanian,AMM,Direct,JED,17:25,19:40,0,135,Airbus A320neo,106000.0,973.0,high,9/10/2026,Thursday
ARRIVAL,A3 941,Aegean,AMM,ATH,JED,4:00,2:35,995,1355,Airbus A320neo,274000.0,1187.0,high,9/10/2026,Thursday
ARRIVAL,SV 632,Saudia,AMM,Direct,JED,13:30,15:40,0,130,Airbus A320,128000.0,1577.0,high,9/10/2026,Thursday
ARRIVAL,SV 636,Saudia,AMM,Direct,JED,20:40,22:50,0,130,Airbus A320,128000.0,1577.0,high,9/10/2026,Thursday
DEPARTURE,SM 478,Air Cairo,JED,Direct,CAI,7:40,8:45,0,125,Airbus A320,110000.0,646.0,typical,4/19/2026,Sunday
DEPARTURE,XY 567,Flynas,JED,Direct,CAI,22:15,23:25,0,130,Airbus A320neo,98000.0,679.0,typical,4/19/2026,Sunday
DEPARTURE,NE 171,Nesma Airlines,JED,Direct,CAI,8:45,10:00,0,135,Airbus A320,120000.0,763.0,typical,4/19/2026,Sunday
DEPARTURE,E5 328,Air Arabia Egypt,JED,Direct,CAI,9:00,10:15,0,135,Airbus A320,114000.0,808.0,typical,4/19/2026,Sunday
DEPARTURE,MS 662,EgyptAir,JED,Direct,CAI,11:30,12:40,0,130,Boeing 737,127000.0,925.0,typical,4/19/2026,Sunday
DEPARTURE,SM 476,Air Cairo,JED,Direct,CAI,17:30,18:35,0,125,Airbus A320,110000.0,706.0,typical,4/19/2026,Sunday
DEPARTURE,XY 565,Flynas,JED,Direct,CAI,6:25,7:35,0,130,Airbus A320neo,98000.0,759.0,typical,4/19/2026,Sunday
DEPARTURE,XY 583,Flynas,JED,Direct,CAI,7:20,8:30,0,130,Airbus A320neo,98000.0,759.0,typical,4/19/2026,Sunday
DEPARTURE,XY 571,Flynas,JED,Direct,CAI,13:30,14:40,0,130,Airbus A320neo,98000.0,759.0,typical,4/19/2026,Sunday
DEPARTURE,XY 577,Flynas,JED,Direct,CAI,15:10,16:20,0,130,Airbus A320neo,98000.0,759.0,typical,4/19/2026,Sunday
DEPARTURE,XY 569,Flynas,JED,Direct,CAI,16:05,17:15,0,130,Airbus A320neo,98000.0,759.0,typical,4/19/2026,Sunday
DEPARTURE,XY 589,Flynas,JED,Direct,CAI,20:25,21:35,0,130,Airbus A320neo,98000.0,759.0,typical,4/19/2026,Sunday
DEPARTURE,F3 763,flyadeal,JED,Direct,CAI,21:20,22:20,0,120,Airbus A320,107000.0,1156.0,typical,4/19/2026,Sunday
DEPARTURE,SV 309,Saudia,JED,Direct,CAI,0:55,2:05,0,130,Airbus A330,113000.0,1353.0,typical,4/19/2026,Sunday
DEPARTURE,SV 389,Saudia,JED,Direct,CAI,19:55,21:05,0,130,Airbus A330,113000.0,1353.0,typical,4/19/2026,Sunday
DEPARTURE,MS 644,EgyptAir,JED,Direct,CAI,0:35,1:45,0,130,Boeing 737,191000.0,1571.0,typical,4/19/2026,Sunday
DEPARTURE,MS 664,EgyptAir,JED,Direct,CAI,3:40,4:50,0,130,Boeing 737,198000.0,1571.0,typical,4/19/2026,Sunday
DEPARTURE,MS 672,EgyptAir,JED,Direct,CAI,19:55,21:05,0,130,Boeing 737,184000.0,1627.0,typical,4/19/2026,Sunday
DEPARTURE,F3 753,flyadeal,JED,Direct,CAI,6:45,7:45,0,120,Airbus A320,107000.0,2106.0,typical,4/19/2026,Sunday
DEPARTURE,F3 755,flyadeal,JED,Direct,CAI,8:20,9:45,0,145,Airbus A320,107000.0,2106.0,typical,4/19/2026,Sunday
DEPARTURE,F3 761,flyadeal,JED,Direct,CAI,18:20,19:45,0,145,Airbus A320,107000.0,2106.0,typical,4/19/2026,Sunday
DEPARTURE,SV 383,Saudia,JED,Direct,CAI,3:25,4:35,0,130,Airbus A330,113000.0,2119.0,typical,4/19/2026,Sunday
DEPARTURE,SV 301,Saudia,JED,Direct,CAI,9:10,10:20,0,130,Airbus A330,97000.0,2119.0,typical,4/19/2026,Sunday
DEPARTURE,SV 335,Saudia,JED,Direct,CAI,5:50,7:00,0,130,Airbus A321,189000.0,2353.0,typical,4/19/2026,Sunday
DEPARTURE,SV 303,Saudia,JED,Direct,CAI,17:20,18:30,0,130,Airbus A330,389000.0,2926.0,typical,4/19/2026,Sunday
DEPARTURE,EY 616,Etihad,JED,AUH,ZRH,15:20,13:30,815,1390,Airbus A321,567000.0,1152.0,high,8/8/2026,Saturday
DEPARTURE,VF 190,AJet,JED,SAW,ZRH,3:10,10:20,70,490,Boeing 737,335000.0,1289.0,high,8/8/2026,Saturday
DEPARTURE,PC 695,Pegasus,JED,SAW,ZRH,2:30,10:35,135,545,Airbus A321,320000.0,1777.0,high,8/8/2026,Saturday
DEPARTURE,EY 612,Etihad,JED,AUH,ZRH,19:00,13:30,595,1170,Airbus A321,567000.0,1340.0,high,8/8/2026,Saturday
DEPARTURE,PC 699,Pegasus,JED,SAW,ZRH,5:10,19:45,525,935,Airbus A321,316000.0,1621.0,high,8/8/2026,Saturday
DEPARTURE,EY 604,Etihad,JED,AUH,ZRH,5:40,18:55,280,855,Airbus A321,567000.0,1626.0,high,8/8/2026,Saturday
DEPARTURE,PC 699,Pegasus,JED,SAW,ZRH,5:10,15:00,240,650,Airbus A321,316000.0,1777.0,high,8/8/2026,Saturday
DEPARTURE,A3 951,Aegean,JED,ATH,ZRH,3:30,10:20,80,470,Airbus A320neo,298000.0,2195.0,high,8/8/2026,Saturday
DEPARTURE,SV 233,Saudia,JED,Direct,ZRH,9:35,14:45,0,370,Airbus A320,462000.0,3628.0,high,8/8/2026,Saturday
DEPARTURE,SV 211,Saudia,JED,MXP,ZRH,9:45,15:45,45,420,Airbus A330,338000.0,4579.0,high,8/8/2026,Saturday
ARRIVAL,F3 808,flyadeal,IST,Direct,JED,22:50,2:50,0,240,Airbus A320,198000.0,555.0,typical,7/20/2026,Monday
ARRIVAL,XY 300,Flynas,IST,RUH,JED,20:45,7:20,300,635,Airbus A320neo,281000.0,796.0,typical,7/20/2026,Monday
ARRIVAL,TK 126,Turkish Airlines,IST,Direct,JED,14:30,18:20,0,230,Boeing 737,229000.0,1330.0,typical,7/20/2026,Monday
ARRIVAL,GF 46,Gulf Air,IST,BAH,JED,5:45,15:40,210,595,Airbus A320neo,319000.0,1010.0,typical,7/20/2026,Monday
ARRIVAL,TK 96,Turkish Airlines,IST,Direct,JED,1:15,5:05,0,230,Airbus A321neo,188000.0,1330.0,typical,7/20/2026,Monday
ARRIVAL,TK 92,Turkish Airlines,IST,Direct,JED,12:05,15:55,0,230,Airbus A321neo,194000.0,1330.0,typical,7/20/2026,Monday
ARRIVAL,TK 94,Turkish Airlines,IST,Direct,JED,20:35,0:30,0,235,Airbus A321neo,194000.0,1330.0,typical,7/20/2026,Monday
ARRIVAL,SV 266,Saudia,IST,Direct,JED,11:55,15:45,0,230,Airbus A321,232000.0,1929.0,typical,7/20/2026,Monday
ARRIVAL,SV 256,Saudia,IST,Direct,JED,15:25,19:10,0,225,Airbus A330,199000.0,1929.0,typical,7/20/2026,Monday
ARRIVAL,SV 278,Saudia,IST,Direct,JED,18:25,22:15,0,230,Airbus A321,232000.0,1929.0,typical,7/20/2026,Monday
ARRIVAL,SV 260,Saudia,IST,Direct,JED,22:25,2:15,0,230,Airbus A321,232000.0,1929.0,typical,7/20/2026,Monday
ARRIVAL,QR 106,Qatar Airways,LHR,DOH,JED,18:55,10:10,240,795,Boeing 777,510000.0,2038.0,typical,7/11/2026,Saturday
ARRIVAL,TK 1972,Turkish Airlines,LHR,IST,JED,18:30,5:05,60,515,Boeing 777,394000.0,3083.0,typical,7/11/2026,Saturday
ARRIVAL,SV 118,Saudia,LHR,Direct,JED,22:10,6:20,0,370,Boeing 787,306000.0,3939.0,typical,7/11/2026,Saturday
ARRIVAL,A3 609,Aegean,LHR,ATH,JED,22:15,2:35,1150,1580,Airbus A321neo,345000.0,1793.0,typical,7/11/2026,Saturday
ARRIVAL,AF 1181,Air France,LHR,CDG,JED,19:45,10:45,80,780,Airbus A220-300 Passenger,465000.0,2422.0,typical,7/11/2026,Saturday
ARRIVAL,AF 1181,Air France,LHR,CDG,JED,19:45,11:45,80,840,Airbus A220-300 Passenger,469000.0,2422.0,typical,7/11/2026,Saturday
ARRIVAL,EY 68,Etihad,LHR,AUH,JED,21:45,10:30,55,645,Airbus A380,573000.0,2711.0,typical,7/11/2026,Saturday
ARRIVAL,WY 104,Oman Air,LHR,MCT,JED,8:25,0:05,190,820,Boeing 787,512000.0,2883.0,typical,7/11/2026,Saturday
ARRIVAL,QR 6,Qatar Airways,LHR,DOH,JED,8:25,21:05,85,640,Airbus A380,526000.0,2967.0,typical,7/11/2026,Saturday
ARRIVAL,TK 1988,Turkish Airlines,LHR,IST,JED,6:30,18:20,125,590,Airbus A321neo,393000.0,3083.0,typical,7/11/2026,Saturday
ARRIVAL,TK 1990,Turkish Airlines,LHR,IST,JED,13:20,0:30,85,550,Airbus A330,369000.0,3083.0,typical,7/11/2026,Saturday
ARRIVAL,MS 780,EgyptAir,LHR,CAI,JED,22:10,10:30,195,620,Airbus A320neo,378000.0,3215.0,typical,7/11/2026,Saturday
ARRIVAL,RJ 112,Royal Jordanian,LHR,AMM,JED,17:05,3:05,45,480,Boeing 787,343000.0,3661.0,typical,7/11/2026,Saturday
ARRIVAL,SV 120,Saudia,LHR,Direct,JED,14:40,22:50,0,370,Boeing 787,264000.0,4396.0,typical,7/11/2026,Saturday
DEPARTURE,EY 602,Etihad,JED,AUH,BKK,3:10,18:10,100,660,Airbus A321neo,526000.0,964.0,typical,5/17/2026,Sunday
DEPARTURE,EY 616,Etihad,JED,AUH,BKK,15:20,6:45,125,685,Airbus A321,479000.0,964.0,typical,5/17/2026,Sunday
DEPARTURE,WY 674,Oman Air,JED,MCT,BKK,0:55,17:45,210,770,Boeing 737,464000.0,1096.0,typical,5/17/2026,Sunday
DEPARTURE,G9 148,Air Arabia,JED,SHJ,BKK,16:30,10:20,285,830,Airbus A321 (Sharklets),562000.0,1106.0,typical,5/17/2026,Sunday
DEPARTURE,QR 1189,Qatar Airways,JED,DOH,BKK,22:35,13:45,115,670,Boeing 777,514000.0,1118.0,typical,5/17/2026,Sunday
DEPARTURE,EY 612,Etihad,JED,AUH,BKK,19:00,18:10,590,1150,Airbus A321neo,444000.0,964.0,typical,5/17/2026,Sunday
DEPARTURE,GF 184,Gulf Air,JED,BAH,BKK,16:40,9:45,245,785,Airbus A320,480000.0,1434.0,typical,5/17/2026,Sunday
DEPARTURE,6E 92,IndiGo,JED,BOM,BKK,1:05,19:15,250,850,Airbus A320neo,430000.0,1530.0,typical,5/17/2026,Sunday
DEPARTURE,AI 2256,Air India,JED,DEL,BKK,21:50,14:15,135,745,Airbus A320neo,521000.0,1780.0,typical,5/17/2026,Sunday
DEPARTURE,EK 802,Emirates,JED,DXB,BKK,4:05,18:20,65,615,Airbus A380,515000.0,1865.0,typical,5/17/2026,Sunday
DEPARTURE,SV 526,Saudia,JED,BAH,BKK,17:05,9:45,220,760,Airbus A320,474000.0,2686.0,typical,5/17/2026,Sunday
DEPARTURE,EY 602,Etihad,JED,Direct,AUH,3:10,6:55,0,165,Airbus A321neo,130000.0,595.0,high,5/30/2026,Saturday
DEPARTURE,EY 604,Etihad,JED,Direct,AUH,5:30,9:20,0,170,Airbus A321,166000.0,595.0,high,5/30/2026,Saturday
DEPARTURE,EY 612,Etihad,JED,Direct,AUH,19:00,22:45,0,165,Airbus A321,166000.0,1883.0,high,5/30/2026,Saturday
DEPARTURE,SV 1018,Saudia,JED,RUH,AUH,6:00,14:05,210,425,Airbus A330,193000.0,2368.0,high,5/30/2026,Saturday
DEPARTURE,GF 176,Gulf Air,JED,BAH,AUH,5:20,18:35,530,735,Airbus A320,223000.0,1611.0,high,5/30/2026,Saturday
DEPARTURE,SV 1054,Saudia,JED,RUH,AUH,23:55,14:05,575,790,Airbus A320,214000.0,2368.0,high,5/30/2026,Saturday
DEPARTURE,SV 1018,Saudia,JED,RUH,AUH,6:00,13:00,145,360,Airbus A330,182000.0,2598.0,high,5/30/2026,Saturday
DEPARTURE,SV 1054,Saudia,JED,RUH,AUH,23:55,7:10,160,375,Airbus A320,206000.0,2598.0,high,5/30/2026,Saturday
DEPARTURE,EY 616,Etihad,JED,Direct,AUH,15:20,19:05,0,165,Airbus A321,166000.0,3705.0,high,5/30/2026,Saturday
ARRIVAL,EY 32,Etihad,CDG,AUH,JED,10:40,23:25,110,705,Airbus A350,436000.0,1428.0,typical,5/23/2026,Saturday
ARRIVAL,A3 617,Aegean,CDG,ATH,JED,14:05,2:35,285,690,Airbus A321neo,324000.0,1698.0,typical,5/23/2026,Saturday
ARRIVAL,QR 40,Qatar Airways,CDG,DOH,JED,16:25,5:10,115,705,Boeing 777,522000.0,1764.0,typical,5/23/2026,Saturday
ARRIVAL,VF 12,AJet,CDG,SAW,JED,12:35,2:05,300,750,Airbus A321neo,334000.0,1812.0,typical,5/23/2026,Saturday
ARRIVAL,TK 1828,Turkish Airlines,CDG,IST,JED,19:45,5:05,65,500,Airbus A350,356000.0,2368.0,typical,5/23/2026,Saturday
ARRIVAL,EY 34,Etihad,CDG,AUH,JED,21:50,10:25,120,695,Boeing 787,504000.0,1428.0,typical,5/23/2026,Saturday
ARRIVAL,QR 42,Qatar Airways,CDG,DOH,JED,9:55,10:00,815,1385,Boeing 777,522000.0,1760.0,typical,5/23/2026,Saturday
ARRIVAL,QR 38,Qatar Airways,CDG,DOH,JED,22:50,12:00,140,730,Boeing 777,522000.0,1781.0,typical,5/23/2026,Saturday
ARRIVAL,TK 1824,Turkish Airlines,CDG,IST,JED,14:20,0:30,100,550,Airbus A330,349000.0,2368.0,typical,5/23/2026,Saturday
ARRIVAL,SV 126,Saudia,CDG,Direct,JED,15:55,22:40,0,345,Boeing 777,347000.0,3451.0,typical,5/23/2026,Saturday
ARRIVAL,SV 130,Saudia,CDG,Direct,JED,8:25,15:10,0,345,Boeing 787,287000.0,5125.0,typical,5/23/2026,Saturday
ARRIVAL,XY 419,Flynas,DMM,Direct,JED,12:45,14:55,0,130,Airbus A320neo,98000.0,380.0,high,9/14/2026,Monday
ARRIVAL,XY 405,Flynas,DMM,Direct,JED,15:30,17:40,0,130,Airbus A320neo,98000.0,380.0,high,9/14/2026,Monday
